Cust_Id,City,age,MonthlyIncome,MinBal,MaxBal,Age with Bank
49921,Pune,30,28624,19802,35914,4
49922,Mumbai,30,39477,18546,35427,3
49923,Mumbai,39,40967,17509,39354,5
49924,Pune,31,54467,13615,24803,5
49925,Mumbai,45,55413,19852,31079,5
49926,Mumbai,45,37427,15093,37501,4
49927,Nashik,32,30775,15620,24240,5
49928,Nashik,42,44804,18763,34055,3
49929,Nashik,37,56437,16864,26931,4
49930,Nashik,40,26783,13199,25932,4
49931,Pune,44,30472,13461,21079,3
49932,Mumbai,42,33327,19875,36761,3
49933,Aurangabad,34,44160,13323,22472,5
49934,Kolhapur,45,46182,14040,24029,2
49935,Kolhapur,37,43792,14564,21151,2
49936,Aurangabad,45,39501,13364,21895,2
49937,Aurangabad,41,51480,15915,28818,3
49938,Kolhapur,37,30505,18264,32808,5
49939,Nashik,35,56347,18056,34226,2
49940,Pune,40,49111,18068,33433,2
49941,Mumbai,34,35542,19741,29816,4
49942,Aurangabad,38,26353,14378,38847,4
49943,Kolhapur,44,25458,13390,22308,5
49944,Kolhapur,33,35899,18828,36536,2
49945,Aurangabad,34,30891,14902,37364,3
49946,Aurangabad,35,33597,16201,29183,5
49947,Kolhapur,42,40166,13636,32244,4
49948,Mumbai,41,51376,17660,31450,3
49949,Pune,40,28076,16805,38031,5
49950,Mumbai,39,52575,18709,35340,3
49951,Mumbai,42,35779,14182,20977,3
49952,Nashik,36,36784,19110,20029,3
49953,Nashik,41,37476,19090,29517,2
49954,Nashik,43,28977,14082,28866,2
49955,Pune,37,52763,12690,27228,2
49956,Mumbai,31,45879,14006,39354,3
49957,Aurangabad,37,41789,16925,25165,5
49958,Kolhapur,42,44575,17187,30535,2
49959,Kolhapur,40,54951,12192,36758,3
49960,Aurangabad,43,41228,19479,27570,4
49961,Aurangabad,45,44257,13081,30925,3
49962,Kolhapur,41,25319,16017,25952,2
49963,Solapur,41,36308,12130,35129,4
49964,Mumbai,37,56456,17573,22139,3
49965,Pune,38,46411,14677,25156,5
49966,Mumbai,42,25549,19656,24205,2
49967,Mumbai,44,33541,18125,38036,3
49968,Nashik,33,33354,18911,37392,3
49969,Nashik,37,28091,13825,35977,2
49970,Nashik,39,50297,15162,39355,5
49971,Pune,35,41862,12513,27308,3
49972,Mumbai,32,35577,15580,31601,5
49973,Mumbai,35,46152,16448,38868,2
49974,Pune,40,37682,18194,36534,3
49975,Mumbai,34,45534,12911,31058,2
49976,Mumbai,42,39518,13965,28617,5
49977,Nashik,36,35222,16758,29889,3
49978,Nashik,32,59775,17111,38289,2
49979,Nashik,32,33745,16442,34488,4
49980,Pune,42,27690,18670,31303,2
49981,Mumbai,45,45730,15486,22170,5
49982,Mumbai,32,39724,14261,29679,3
49983,Nashik,43,44138,15321,20381,3
49984,Nashik,32,36328,15770,23745,4
49985,Nashik,45,48551,15132,24218,2
49986,Pune,32,43818,12585,23330,5
49987,Mumbai,41,55809,18800,20276,2
49988,Aurangabad,43,33400,13137,36316,5
49989,Kolhapur,44,44401,12542,39130,4
49990,Kolhapur,30,38653,17058,31017,5
49991,Aurangabad,45,26167,17596,26278,4
49992,Aurangabad,38,53545,12265,21127,2
49993,Kolhapur,31,29740,12057,28569,4
49994,Solapur,32,42448,12545,31123,5
49995,Mumbai,30,34732,15887,21231,2
49996,Kolhapur,45,41540,12200,29198,5
49997,Aurangabad,38,59302,19220,23777,3
49998,Aurangabad,39,53646,19746,27063,4
49999,Kolhapur,35,29099,13996,35179,5
50000,Solapur,37,48240,14647,31367,2
50001,Mumbai,44,25425,15624,34777,2
50002,Pune,36,39228,14499,34286,4
50003,Mumbai,44,35621,19189,30757,3
50004,Mumbai,44,33464,14781,30407,2
50005,Nashik,35,34335,14773,22605,3
50006,Nashik,37,27752,16449,31399,3
50007,Nashik,39,48809,16964,20144,3
50008,Pune,39,33246,12107,25132,4
50009,Mumbai,39,49041,14575,21183,2
50010,Mumbai,42,32673,16026,23993,2
50011,Pune,44,29264,19327,39782,2
50012,Mumbai,30,49480,15505,24098,4
50013,Mumbai,43,32729,16199,36577,5
50014,Nashik,33,38408,17171,28892,2
50015,Nashik,38,30558,18137,34362,5
50016,Nashik,41,29099,17947,24129,3
50017,Nashik,32,51464,15167,29000,5
50018,Pune,32,56824,19908,20197,5
50019,Mumbai,39,46453,14294,35958,4
50020,Aurangabad,34,46338,16373,36050,4
50021,Kolhapur,39,32207,14016,21888,4
50022,Kolhapur,44,25295,13906,36054,4
50023,Aurangabad,31,46666,13509,25432,3
50024,Aurangabad,35,35348,15536,27966,4
50025,Kolhapur,37,35150,13416,30839,2
50026,Nashik,30,26849,16038,22860,4
50027,Pune,44,48983,19234,23169,5
50028,Mumbai,31,52195,13478,23026,3
50029,Aurangabad,40,25948,19415,38132,2
50030,Kolhapur,37,25607,13208,36389,3
50031,Kolhapur,32,43177,18726,27878,5
50032,Aurangabad,42,36416,14478,29209,5
50033,Aurangabad,43,56465,19228,28414,3
50034,Kolhapur,40,29942,19001,34983,2
50035,Mumbai,30,30987,19078,33143,4
50036,Pune,40,42423,12020,34363,2
50037,Mumbai,36,57051,12888,38648,2
50038,Mumbai,33,36605,19735,39956,5
50039,Nashik,31,34516,19261,25068,3
50040,Nashik,31,39088,16082,29858,2
50041,Nashik,33,36147,14187,39896,2
50042,Pune,42,25922,13663,31086,5
50043,Mumbai,35,35521,12183,22542,3
50044,Aurangabad,43,40486,17861,32027,2
50045,Kolhapur,41,49125,13826,28979,4
50046,Kolhapur,43,55876,18408,34734,5
50047,Aurangabad,38,25383,17262,21963,3
50048,Aurangabad,33,26666,14674,26272,2
50049,Kolhapur,34,48057,19967,25056,4
50050,Solapur,30,46933,17946,23650,5
50051,Mumbai,34,47092,18664,39060,3
50052,Pune,36,49630,19350,33615,5
50053,Mumbai,32,54580,15129,28710,4
50054,Mumbai,35,52978,14677,26080,2
50055,Nashik,44,44915,14965,22264,3
50056,Nashik,39,42453,12959,25538,3
50057,Nashik,43,28439,18869,39734,4
50058,Pune,32,27175,12973,31571,3
50059,Mumbai,30,34066,17225,38813,3
50060,Mumbai,36,53359,14209,38123,4
50061,Pune,35,26324,17365,21479,2
50062,Mumbai,38,34785,14682,20206,2
50063,Mumbai,41,29034,16537,25248,2
50064,Nashik,43,43331,13867,29659,2
50065,Nashik,38,51321,14171,24704,5
50066,Nashik,35,55222,15856,29783,4
50067,Pune,40,50829,13391,37629,5
50068,Mumbai,30,40165,18252,26160,2
50069,Mumbai,34,41085,18192,27744,5
50070,Nashik,37,34611,17079,31756,4
50071,Nashik,44,38897,15544,38121,4
50072,Nashik,34,45433,18442,25058,4
50073,Pune,35,28563,18043,25139,4
50074,Mumbai,33,32386,14637,23870,4
50075,Aurangabad,34,58374,16025,39480,5
50076,Kolhapur,36,52224,19977,24243,3
50077,Kolhapur,35,52736,16230,38621,3
50078,Aurangabad,33,34089,14995,33414,4
50079,Aurangabad,41,33172,18483,23813,5
50080,Kolhapur,44,29742,17511,23921,5
50081,Solapur,32,26763,16796,21212,3
50082,Mumbai,40,47071,19696,33670,3
50083,Kolhapur,39,50309,16492,37353,5
50084,Aurangabad,42,54344,12022,37118,4
50085,Aurangabad,42,41909,16877,27682,2
50086,Kolhapur,44,57731,19544,29054,4
50087,Solapur,45,58701,14219,33573,4
50088,Mumbai,38,31539,15968,39095,2
50089,Pune,44,30462,12730,28313,3
50090,Mumbai,44,25118,14992,38037,4
50091,Mumbai,38,59361,18884,36189,3
50092,Nashik,41,56940,18678,34192,4
50093,Nashik,39,38615,12015,30728,4
50094,Nashik,39,36712,16700,33045,2
50095,Pune,35,42140,12119,36135,5
50096,Mumbai,34,58749,15988,38269,5
50097,Mumbai,40,46713,12443,34159,5
50098,Pune,43,29016,12833,30269,2
50099,Mumbai,30,28998,15285,24189,4
50100,Mumbai,39,38113,16302,36302,5
50101,Nashik,32,48698,14453,21636,2
50102,Nashik,34,54177,12412,26980,4
50103,Nashik,38,57991,18040,35002,2
50104,Nashik,40,46329,12598,40000,2
50105,Pune,45,33180,18739,20685,3
50106,Mumbai,44,38412,13393,39952,4
50107,Aurangabad,33,46377,12333,20769,4
50108,Kolhapur,30,45581,14700,38747,2
50109,Kolhapur,37,38544,13777,21331,5
50110,Aurangabad,42,27199,12365,32181,2
50111,Aurangabad,33,38855,12524,20368,5
50112,Kolhapur,40,44430,16581,39318,2
50113,Nashik,39,29844,13923,27478,3
50114,Pune,30,48492,12559,27282,5
50115,Mumbai,34,59305,15639,34178,3
50116,Aurangabad,30,27481,17175,23159,5
50117,Kolhapur,30,29463,13367,24034,4
50118,Kolhapur,35,50820,16505,34716,3
50119,Aurangabad,34,36441,17232,32835,5
50120,Aurangabad,45,34174,17463,29557,5
50121,Kolhapur,43,48931,18180,25906,5
50122,Mumbai,41,59618,13166,39796,3
50123,Pune,44,32437,12029,37239,3
50124,Mumbai,43,42405,13166,28107,4
50125,Mumbai,32,33551,19005,32550,2
50126,Nashik,31,50951,16989,34925,5
50127,Nashik,42,48822,15384,32490,4
50128,Nashik,39,35116,17090,29120,5
50129,Pune,31,49122,13056,21748,4
50130,Mumbai,30,40067,15495,29160,5
50131,Aurangabad,30,33034,15018,29885,3
50132,Kolhapur,35,31252,12983,29862,4
50133,Kolhapur,40,32792,13258,29240,4
50134,Aurangabad,45,39025,12099,31213,2
50135,Aurangabad,41,28924,17926,27994,2
50136,Kolhapur,33,33744,12729,35776,4
50137,Solapur,32,46197,17061,36877,3
50138,Mumbai,31,58909,17260,21819,5
50139,Pune,40,49190,16320,27688,4
50140,Mumbai,39,57657,17961,33408,5
50141,Mumbai,44,34330,19184,25908,2
50142,Nashik,41,41028,15497,21797,3
50143,Nashik,45,31816,18621,37054,5
50144,Nashik,44,35419,16618,24798,4
50145,Pune,38,29180,15438,22291,4
50146,Mumbai,32,49155,13440,20034,3
50147,Mumbai,31,52252,14553,31853,2
50148,Pune,36,49503,17423,27305,3
50149,Mumbai,41,49394,19196,21376,3
50150,Mumbai,42,26588,15857,38877,5
50151,Nashik,35,54722,16335,37123,3
50152,Nashik,39,33233,18830,36909,4
50153,Nashik,45,59725,12283,24263,2
50154,Pune,43,28050,12368,33765,5
50155,Mumbai,39,55277,15684,36743,4
50156,Mumbai,44,51923,19025,35211,5
50157,Nashik,30,56338,12045,26475,5
50158,Nashik,37,50412,17898,22858,5
50159,Nashik,33,50573,16428,21266,4
50160,Pune,30,42986,14798,31894,3
50161,Mumbai,38,48754,14062,39090,5
50162,Aurangabad,41,46463,12338,35689,5
50163,Kolhapur,38,49837,18994,20137,2
50164,Kolhapur,37,30403,12853,34655,5
50165,Aurangabad,39,48640,17820,38332,2
50166,Aurangabad,32,50354,14697,31423,5
50167,Kolhapur,30,44760,18434,38592,4
50168,Solapur,45,40715,17523,23165,5
50169,Mumbai,45,38620,12367,20512,5
50170,Kolhapur,45,48499,19076,27131,2
50171,Aurangabad,41,51209,18301,24350,5
50172,Aurangabad,32,28223,15971,25057,2
50173,Kolhapur,38,50084,19598,35881,4
50174,Solapur,35,53224,19460,38294,5
50175,Mumbai,39,45956,18092,33979,3
50176,Pune,45,31721,16700,36341,2
50177,Mumbai,41,59200,14724,29474,4
50178,Mumbai,31,58559,19474,39647,5
50179,Nashik,30,59917,12523,36338,4
50180,Nashik,36,31584,17112,39496,5
50181,Nashik,41,50861,17386,27450,3
50182,Pune,36,58814,16334,35704,3
50183,Mumbai,40,25803,14932,38404,5
50184,Mumbai,38,38927,17562,23606,2
50185,Pune,40,45394,18885,38584,5
50186,Mumbai,44,52327,15853,33358,4
50187,Mumbai,44,41435,16666,34268,4
50188,Nashik,42,49212,17672,39924,4
50189,Nashik,43,45012,16154,36046,3
50190,Nashik,43,41730,18991,27943,5
50191,Nashik,39,58126,16148,31688,4
50192,Pune,35,35306,18697,36030,4
50193,Mumbai,40,49107,14948,28813,5
50194,Aurangabad,34,28850,14245,31113,5
50195,Kolhapur,38,59449,17355,32019,2
50196,Kolhapur,40,33564,16642,34416,5
50197,Aurangabad,34,30778,14732,27942,3
50198,Aurangabad,41,41554,19186,28708,4
50199,Kolhapur,40,58610,12350,32516,5
50200,Nashik,31,47784,17457,25144,3
50201,Pune,33,53025,16421,32718,4
50202,Mumbai,31,29964,18102,26908,5
50203,Aurangabad,38,36283,15984,24658,5
50204,Kolhapur,37,55293,13291,36802,2
50205,Kolhapur,31,40605,17657,33153,3
50206,Aurangabad,40,30857,15361,29158,3
50207,Aurangabad,41,52726,17485,26642,3
50208,Kolhapur,42,40759,17482,31599,5
50209,Mumbai,41,59446,16648,20551,5
50210,Pune,36,28385,19722,21854,4
50211,Mumbai,40,45347,16258,23953,2
50212,Mumbai,34,53654,12441,24360,2
50213,Nashik,37,25834,13345,20045,2
50214,Nashik,30,46076,13244,38423,5
50215,Nashik,45,42171,15469,29378,5
50216,Pune,34,57296,13127,22363,4
50217,Mumbai,38,40071,19573,23549,3
50218,Aurangabad,31,38614,14444,27134,3
50219,Kolhapur,41,39020,12181,30385,3
50220,Kolhapur,33,48068,17214,33629,5
50221,Aurangabad,41,29231,16895,21853,2
50222,Aurangabad,41,33676,15249,34884,2
50223,Kolhapur,45,25907,14968,33940,3
50224,Solapur,32,44823,13786,32142,2
50225,Mumbai,35,55662,13520,34823,5
50226,Pune,40,46241,16995,33025,2
50227,Mumbai,30,34617,12124,27270,3
50228,Mumbai,42,41938,14246,26290,3
50229,Nashik,42,57777,15818,39373,2
50230,Nashik,34,33540,15614,20448,3
50231,Nashik,40,58253,17757,20388,5
50232,Pune,30,57306,19599,24615,4
50233,Mumbai,41,34662,19490,23824,5
50234,Mumbai,36,44492,14530,39533,3
50235,Pune,42,33330,19192,22931,4
50236,Mumbai,38,58818,13718,28179,2
50237,Mumbai,44,51421,19857,26819,3
50238,Nashik,43,59180,15874,37019,5
50239,Nashik,43,47631,19104,32651,2
50240,Nashik,37,58617,16772,25743,2
50241,Pune,44,40534,16070,34477,3
50242,Mumbai,31,46612,19888,27369,4
50243,Mumbai,45,32855,18595,21952,4
50244,Nashik,39,29235,13364,29464,3
50245,Nashik,40,39583,16335,23922,5
50246,Nashik,36,33755,15013,26026,2
50247,Pune,31,39579,16343,29836,4
50248,Mumbai,43,37954,17978,28846,3
50249,Aurangabad,38,46226,16974,25075,2
50250,Kolhapur,41,30964,16791,38898,3
50251,Kolhapur,33,30477,19109,35228,5
50252,Aurangabad,34,45881,14562,25944,3
50253,Aurangabad,30,43206,18541,34086,3
50254,Kolhapur,40,49683,14939,31102,2
50255,Solapur,45,56448,18819,32643,2
50256,Mumbai,36,46125,19445,21819,4
50257,Kolhapur,36,44702,17227,35020,5
50258,Aurangabad,42,42673,19049,24678,3
50259,Aurangabad,35,44107,12016,27892,3
50260,Kolhapur,35,52317,15570,31070,5
50261,Solapur,35,27390,15117,31169,2
50262,Mumbai,37,59981,17336,32428,3
50263,Pune,39,36700,19790,23131,5
50264,Mumbai,37,47488,17523,31397,2
50265,Mumbai,34,39464,16780,22229,2
50266,Nashik,43,51869,12677,37194,4
50267,Nashik,31,33468,17605,37071,4
50268,Nashik,40,43481,19771,31012,2
50269,Pune,44,56897,14828,33549,2
50270,Mumbai,45,34483,12274,26926,5
50271,Mumbai,45,59121,13338,28743,3
50272,Pune,31,49218,14438,36547,5
50273,Mumbai,31,30012,13629,21707,2
50274,Mumbai,42,59826,12980,38140,3
50275,Nashik,34,40531,15620,27509,2
50276,Nashik,32,34682,14141,32576,4
50277,Nashik,30,39977,15799,23998,2
50278,Nashik,37,40759,12086,36175,3
50279,Pune,43,33868,14715,37533,4
50280,Mumbai,43,54629,18805,20512,4
50281,Aurangabad,42,54283,15642,37198,3
50282,Kolhapur,43,53495,16990,24036,5
50283,Kolhapur,33,33698,18450,30573,5
50284,Aurangabad,31,43720,18983,36488,2
50285,Aurangabad,33,56900,13249,21819,5
50286,Kolhapur,37,47749,18819,37056,5
50287,Nashik,30,53498,18150,35430,3
50288,Pune,41,43662,14731,32925,2
50289,Mumbai,40,41221,12029,35569,2
50290,Aurangabad,35,29111,12414,22729,5
50291,Kolhapur,31,32266,18666,30749,4
50292,Kolhapur,43,38098,15669,39147,5
50293,Aurangabad,32,54146,13707,32595,4
50294,Aurangabad,33,26848,16576,37432,5
50295,Kolhapur,35,36523,18244,34636,5
50296,Mumbai,44,27482,12550,30888,4
50297,Pune,37,29769,14707,20583,5
50298,Mumbai,40,35790,18488,25733,4
50299,Mumbai,39,34737,12076,38459,2
50300,Nashik,42,57714,12881,35125,4
50301,Nashik,39,28471,13434,24469,2
50302,Nashik,31,37045,17243,22777,5
50303,Pune,41,52993,17919,34547,5
50304,Mumbai,33,55697,16714,38785,2
50305,Aurangabad,32,51046,13057,23835,3
50306,Kolhapur,38,56639,12893,27081,4
50307,Kolhapur,38,44245,18138,32319,3
50308,Aurangabad,32,45244,15949,35454,5
50309,Aurangabad,42,29103,16624,20510,5
50310,Kolhapur,40,35963,18568,37395,3
50311,Solapur,43,34477,14554,23654,5
50312,Mumbai,38,56634,13528,28752,4
50313,Pune,39,26682,19221,23966,5
50314,Mumbai,38,51729,15418,35609,3
50315,Mumbai,41,32334,16438,30871,4
50316,Nashik,44,56395,16178,21691,5
50317,Nashik,38,32882,12420,36697,4
50318,Nashik,36,40602,19673,30785,5
50319,Pune,37,54439,14430,27871,4
50320,Mumbai,40,38274,18734,24047,3
50321,Mumbai,40,56983,13601,24240,5
50322,Pune,43,35082,13078,29560,5
50323,Mumbai,33,59011,12174,34422,5
50324,Mumbai,31,38122,13269,21112,2
50325,Nashik,32,57725,15181,25672,4
50326,Nashik,31,30341,19987,22391,4
50327,Nashik,35,40033,19752,25559,3
50328,Pune,38,26699,12083,38132,4
50329,Mumbai,40,54495,16923,30763,3
50330,Mumbai,41,48994,17876,26679,5
50331,Nashik,30,38644,15172,32080,3
50332,Nashik,35,50440,16120,31239,3
50333,Nashik,36,55856,12800,36734,3
50334,Pune,45,34311,15564,32956,5
50335,Mumbai,40,55173,17200,38996,2
50336,Aurangabad,40,39557,16018,21528,5
50337,Kolhapur,30,35565,15340,20426,4
50338,Kolhapur,43,58140,14493,28562,4
50339,Aurangabad,42,46266,15241,26397,2
50340,Aurangabad,30,38675,13398,36754,5
50341,Kolhapur,34,59227,19616,25006,3
50342,Solapur,40,34855,15419,37657,3
50343,Mumbai,34,47254,17766,34529,5
50344,Kolhapur,32,44600,16693,31651,3
50345,Aurangabad,30,55607,19524,39967,3
50346,Aurangabad,44,34343,15406,36193,2
50347,Kolhapur,36,50229,13731,20636,2
50348,Solapur,35,50885,13619,35669,4
50349,Mumbai,39,27117,18099,24596,3
50350,Pune,41,25416,16284,39270,3
50351,Mumbai,37,53561,16822,30489,3
50352,Mumbai,31,28064,15069,30787,3
50353,Nashik,40,58571,14902,27787,3
50354,Nashik,43,32679,18877,30510,2
50355,Nashik,33,53241,19112,39432,5
50356,Pune,45,47288,12629,36807,3
50357,Mumbai,40,45239,16044,23948,3
50358,Mumbai,36,48511,13242,33699,2
50359,Pune,37,47717,15052,34430,2
50360,Mumbai,39,47832,17735,35092,4
50361,Mumbai,43,39814,18289,39039,5
50362,Nashik,32,28410,12544,26657,5
50363,Nashik,37,26256,16940,38362,5
50364,Nashik,38,34414,12803,32618,4
50365,Nashik,33,43669,12614,38082,5
50366,Pune,45,43764,18404,32701,2
50367,Mumbai,32,48938,18868,20479,3
50368,Aurangabad,32,52553,19808,33339,2
50369,Kolhapur,36,32375,12638,25712,5
50370,Kolhapur,30,58188,14759,27960,3
50371,Aurangabad,33,47603,15022,37345,5
50372,Aurangabad,36,55075,12081,23026,3
50373,Kolhapur,31,49992,14602,34074,4
50374,Nashik,43,49119,12883,38156,4
50375,Pune,44,59909,12905,22800,4
50376,Mumbai,34,43247,19313,28748,2
50377,Aurangabad,37,29554,16223,28888,2
50378,Kolhapur,45,28706,15285,36364,2
50379,Kolhapur,44,57215,16569,36751,3
50380,Aurangabad,42,29568,17431,26317,2
50381,Aurangabad,31,54008,15504,39435,2
50382,Kolhapur,44,40010,12314,32195,5
50383,Mumbai,43,52335,15949,25699,2
50384,Pune,37,29056,12540,23396,5
50385,Mumbai,30,50172,18233,27492,2
50386,Mumbai,41,30610,12989,33924,2
50387,Nashik,45,41972,19250,29472,3
50388,Nashik,44,38680,17978,37830,2
50389,Nashik,31,37692,18006,37132,3
50390,Pune,31,47825,12392,22328,5
50391,Mumbai,38,34663,15611,38339,3
50392,Aurangabad,35,58258,14984,39499,2
50393,Kolhapur,41,58045,15926,39017,4
50394,Kolhapur,36,43062,19055,24806,2
50395,Aurangabad,33,52413,19517,27771,3
50396,Aurangabad,42,34198,16632,28109,4
50397,Kolhapur,39,56293,18992,24644,5
50398,Solapur,35,35862,13558,30091,3
50399,Mumbai,35,47833,12333,33244,4
50400,Pune,40,45629,15322,27316,2
50401,Mumbai,33,32524,15449,36870,5
50402,Mumbai,35,49308,19432,22049,5
50403,Nashik,45,58482,18702,29177,2
50404,Nashik,32,27188,15078,34748,4
50405,Nashik,45,55634,16289,27073,5
50406,Pune,34,45700,12410,28110,5
50407,Mumbai,43,39702,19806,25485,2
50408,Mumbai,36,28179,13385,26499,5
50409,Pune,36,44418,18347,35857,3
50410,Mumbai,41,33504,14334,38960,4
50411,Mumbai,45,25312,13922,36568,5
50412,Nashik,41,51982,13281,22030,5
50413,Nashik,32,44744,16843,39016,4
50414,Nashik,43,53693,15691,32002,3
50415,Pune,37,53183,14485,28248,2
50416,Mumbai,44,52564,18142,32657,2
50417,Mumbai,37,49295,17309,22093,2
50418,Nashik,32,40894,12672,28217,3
50419,Nashik,40,41247,15624,32405,2
50420,Nashik,33,39370,15694,21082,4
50421,Pune,36,44862,14967,31216,2
50422,Mumbai,30,32455,14147,26360,5
50423,Aurangabad,41,40756,15292,30134,4
50424,Kolhapur,35,39390,15571,30954,4
50425,Kolhapur,38,56437,12199,39592,3
50426,Aurangabad,35,26435,12204,36718,4
50427,Aurangabad,38,37761,16057,32154,3
50428,Kolhapur,42,38369,13130,32390,4
50429,Solapur,41,42086,13043,21800,4
50430,Mumbai,45,25931,18132,39938,5
50431,Kolhapur,32,31250,12521,37663,2
50432,Aurangabad,30,44497,12147,37412,4
50433,Aurangabad,42,51245,12517,34019,5
50434,Kolhapur,38,54907,16851,30449,3
50435,Solapur,32,27882,14112,29168,5
50436,Mumbai,44,47043,12980,39283,3
50437,Pune,40,41583,16231,38400,2
50438,Mumbai,40,33376,19811,28542,4
50439,Mumbai,44,55763,19169,38068,5
50440,Nashik,40,57458,19010,28391,5
50441,Nashik,45,59100,19454,24322,4
50442,Nashik,40,31642,17348,33045,4
50443,Pune,43,30107,12514,36538,3
50444,Mumbai,44,28307,15778,39590,5
50445,Mumbai,42,53504,15642,36560,4
50446,Pune,33,38536,18173,31897,3
50447,Mumbai,33,57964,12396,39237,5
50448,Mumbai,31,35321,19527,25588,5
50449,Nashik,42,44839,12151,30496,4
50450,Nashik,37,59858,16555,24445,4
50451,Nashik,31,37649,18945,23726,2
50452,Nashik,44,28942,19281,31331,3
50453,Pune,32,27993,19120,35146,5
50454,Mumbai,44,38642,15876,29833,3
50455,Aurangabad,42,26480,14169,31079,4
50456,Kolhapur,31,53343,17189,28534,5
50457,Kolhapur,44,54095,15749,33260,5
50458,Aurangabad,31,28903,17257,22097,3
50459,Aurangabad,31,32316,15608,35111,5
50460,Kolhapur,34,53360,14489,21737,2
50461,Nashik,43,47671,14470,35143,2
50462,Pune,39,50156,18020,23283,4
50463,Mumbai,41,50047,16318,35676,5
50464,Aurangabad,39,49658,12670,27039,3
50465,Kolhapur,41,58334,15800,20575,4
50466,Kolhapur,45,55291,19680,39303,3
50467,Aurangabad,36,55395,13940,31754,4
50468,Aurangabad,37,43049,19848,28344,5
50469,Kolhapur,34,50462,12365,23310,5
50470,Mumbai,32,42494,17162,26944,5
50471,Pune,35,42616,18273,38289,5
50472,Mumbai,36,32464,15106,23520,4
50473,Mumbai,36,34037,14194,31310,2
50474,Nashik,39,36593,14888,28746,2
50475,Nashik,32,27585,15206,29559,5
50476,Nashik,44,43508,19985,30997,3
50477,Pune,40,45171,16287,27400,5
50478,Mumbai,33,54635,19348,31869,2
50479,Aurangabad,42,42278,14780,35920,5
50480,Kolhapur,38,58892,17001,38932,5
50481,Kolhapur,30,56234,15436,26246,2
50482,Aurangabad,33,42367,12156,25423,5
50483,Aurangabad,37,57303,14627,38739,2
50484,Kolhapur,32,50672,15432,24793,3
50485,Solapur,32,54056,15113,29675,3
50486,Mumbai,41,47479,18681,32717,2
50487,Pune,31,34231,17840,36028,4
50488,Mumbai,35,32361,12910,36159,2
50489,Mumbai,34,47635,15688,37148,5
50490,Nashik,30,53151,17718,34759,4
50491,Nashik,37,48133,14450,23603,4
50492,Nashik,38,54508,19292,32301,3
50493,Pune,43,34759,17007,26751,5
50494,Mumbai,44,42772,12231,25034,4
50495,Mumbai,40,45503,13472,23254,3
50496,Pune,34,48175,12764,33560,3
50497,Mumbai,40,43589,14811,24016,4
50498,Mumbai,40,27210,14641,27860,2
50499,Nashik,45,41324,13790,33774,5
50500,Nashik,34,47388,18077,39361,3
50501,Nashik,36,58272,15028,32094,4
50502,Pune,36,56121,13452,20218,3
50503,Mumbai,34,43161,15680,31598,3
50504,Mumbai,38,46515,19329,23407,2
50505,Nashik,39,40713,14646,33265,5
